Year,Month,Lat,Lon,Individual count,Sex,Life stage,Identification verification status,Dataset name,Country,State/Province
2011,4,50.008,-5.493,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,4,50.1681,-5.6877,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1997,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1998,4,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2007,4,50.125088,-5.030559,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,4,50.06066412,-5.061593341,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,4,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1997,4,50.19764328,-3.724754333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2002,4,50.01666667,-5.033333333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,4,49.766667,-5.1,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,4,56.5536,-6.6994,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2011,4,50.03953592,-5.637224972,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1999,4,49.800767,-5.069089,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2013,4,49.97001349,-5.186959953,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1993,4,51.41666667,-9.05,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2011,4,56.464,-6.88,5,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1994,4,50.275559,-5.805333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1987,4,50.35222222,-4.361666667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,4,72.09,-3.7858,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1990,4,,,19,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2015,4,50.33862,-4.4426,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2016,4,50.05155,-5.53467,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2014,4,50.3111,-4.22389,,,,Accepted,Verified Marine records from Indicia-based surveys,United Kingdom,England
2009,4,49.970016,-5.184174,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2015,4,56.45572,-6.8876,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2005,4,45.2336,-3.9379,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1998,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2012,4,56.506,-6.731,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2012,4,56.37,-7.339,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1998,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1997,4,50.19764328,-3.724754333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2004,4,51.62222222,-9.916666667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2011,4,50.28446,-4.27783,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1996,4,50.12398529,-5.715989113,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2011,4,56.469,-6.873,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2013,4,50.138347,-5.021431,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1997,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1994,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2011,4,50.546,-2.458,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1993,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2009,4,50.138,-5.021,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1999,4,50.00076675,-5.16908884,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2011,4,50.30122,-3.9773,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,4,50.1187,-5.5277,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2002,4,57.0138,-6.2687,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1988,4,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2011,4,50.07,-4.58,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1997,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2012,4,50.553892,-2.007428,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,4,56.171111,-5.769722,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2005,4,50.0435,-5.2829,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,4,51.70788232,-5.228076183,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Wales
2005,4,57.486214,-6.16377,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2003,4,50.039144,-5.058826,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1997,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2009,4,50.125,-5.085,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2003,4,46.09175,-4.370527778,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2005,4,45.5366,-4.1006,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1996,4,50.02183533,-5.674579144,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1997,4,50.19764328,-3.724754333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2016,4,50.4175,-5.12855,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1993,4,52.03333333,-10.11666667,15,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2010,4,50.583,-2.419,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2012,4,50.319083,-4.145529,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,4,50.16722222,-4.266111111,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,4,50.156,-4.978,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2002,4,50.01666667,-5.033333333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2013,4,50.036442,-5.269715,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2013,4,50.119,-4.982,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2006,4,56.5361,-6.67,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1997,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2015,4,50.40939,-3.5091,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1990,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2005,4,49.918,-5.4387,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,4,56.40475,-6.94032,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1997,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2007,4,55.7402,-4.9383,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2004,4,51.66666667,-8.45,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1997,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2015,4,50.20569,-4.90895,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2011,4,53.58981,-10.26015,,,,Accepted,Seasearch Marine Surveys in Ireland,,
2003,4,49.990268,-5.170157,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,4,50.1187,-5.5277,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2002,4,50.061666,-5.562024,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,4,50.03574438,-5.671863332,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,4,50.16694444,-4.266944444,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2013,4,50.040629,-5.648762,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,4,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2015,4,52.10924,-10.5064,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2005,4,49.918,-5.4387,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,4,45.7455,-4.80066,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1993,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1997,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2007,4,50.325166,-4.607414,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2015,4,56.49434334,-7.102661133,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2011,4,50.11963729,-5.721668535,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2011,4,50.31319853,-4.671766318,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2012,4,56.531,-6.926,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2004,4,50.035463,-5.652284,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1990,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1995,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1997,4,50.00455093,-5.162354946,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1989,4,51.33305556,-6,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,4,50.06622314,-5.549385548,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2015,4,49.97075,-5.18687,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1990,4,54.029053,-3.203907,19,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1997,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2001,4,49.839829,-5.574559,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1997,4,,,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1998,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2006,4,56.4684,-6.82,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1991,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2011,4,50.65054,-2.60966,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1995,4,50.02349472,-5.093785286,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2004,4,52.1038,-6.9908,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2014,4,50.171,-4.956,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,4,50.16694444,-4.266666667,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1997,4,,,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2010,4,54.205,-4.4,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1997,4,50.19764328,-3.724754333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2004,4,54.3771,-9.2176,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1997,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2009,4,50.074128,-5.711839,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1989,4,51.45861111,-9.723611111,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1996,4,50.02174377,-5.677364349,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,4,50.1187,-5.5277,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1993,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2006,4,56.45475,-6.94032,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1989,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1998,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2005,4,50.118,-5.5387,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2014,4,50.18247,-4.96998,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2011,4,57.63158,-7.613017,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2000,4,49.835206,-5.578398,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1996,4,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1997,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2013,4,51.166536,-4.65601,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,4,50.545531,-3.491678,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2011,4,50.041,-5.638,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1997,4,50.05783081,-5.054080009,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2012,4,50.53993,-2.051373,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,4,45.23361111,-3.937916667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2015,4,50.1422,-5.03918,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1997,4,,,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1996,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2015,4,50.0432,-5.6433,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2004,4,50.11062957,-5.077372166,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1996,4,50.04388889,-5.040555556,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2012,4,54.06908333,-4.63895,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2015,4,49.9711,-5.23104,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,4,50.11716843,-5.530763626,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2013,4,51.179921,-4.615299,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,4,50.0526021,-5.53480036,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2014,4,50.242,-4.786,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,4,50.12462868,-5.092265055,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2004,4,54.32697713,-9.948639644,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2007,4,50.1091,-5.5288,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1997,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2009,4,50.12,-5.086,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,4,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2011,4,50.00098,-5.15683,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,4,50.118,-5.5387,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2004,4,54.32835444,-9.952868707,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2009,4,50.233394,-4.861364,7,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1993,4,50.08333333,-5.528888889,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2011,4,55.50479,-5.33478,1,,,Unconfirmed,National Trust for Scotland Species Records,United Kingdom,Scotland
1999,4,50.61956024,-1.860020161,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,4,45.39366,-4.60683,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1997,4,50.16329956,-4.976774216,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1996,4,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2014,4,50.18996,-4.90351,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2015,4,56.707521,-6.448974609,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1990,4,50.6175,-2.565277778,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2003,4,49.969115,-5.186901,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,4,45.72733,-4.8395,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1996,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2007,4,57.15481,-6.21828,2,,,Accepted,HBRG Vertebrates (not Badger) Dataset,United Kingdom,Scotland
2007,4,50.1886,-5.0436,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2004,4,54.33509427,-9.973676726,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2004,4,51.522222,-9.933333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1997,4,49.770558,-5.088035,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,4,50.31908,-4.388084,,,,Accepted - considered correct,Seasearch Marine Surveys in England,United Kingdom,England
1998,4,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2007,4,54.13865278,-4.461991667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
